venda_id,data,vendedor_id,vendedor_nome,produto_id,produto_nome,categoria,preco_unit,qtd,desconto,canal,cidade,estado,comentarios
516,07-03-2025,1.0,João Silva,105,Smartphone A9,Eletrônicos,2800.0,6.0,0.0,loja_fisica,São Paulo,SP,Explicabo cumque aliquid aspernatur blanditiis aspernatur maiores optio illum recusandae libero nulla praesentium accusantium corporis nulla commodi deserunt.
517,02-02-2025,1.0,,102,Cafeteira 20L,Eletrodomésticos,600.0,3.0,0.26,loja_fisica,São Paulo,SP,
518,28-04-2025,2.0,Maria Souza,107,Jaqueta Esportiva,Vestuário,250.0,,0.26,loja_fisica,Rio de Janeiro,RJ,
519,09-04-2025,,,104,Camisa Polo,Vestuário,120.0,3.0,0.1,ecommerce,Porto de Pereira,DF,Sit aliquam dignissimos doloribus adipisci assumenda animi nesciunt corrupti.
520,10-02-2025,,,109,Liquidificador X,Eletrodomésticos,300.0,6.0,0.1,ecommerce,Sousa do Galho,AP,
521,08-02-2025,,Carlos Pereira,109,Liquidificador X,Eletrodomésticos,300.0,1.0,0.19,loja_fisica,Curitiba,PR,
522,17-02-2025,,,105,Smartphone A9,Eletrônicos,2800.0,6.0,0.12,ecommerce,Costa do Galho,AC,
523,14-04-2025,2.0,Maria Souza,109,Liquidificador X,Eletrodomésticos,300.0,9.0,0.04,loja_fisica,Rio de Janeiro,RJ,Nam voluptate architecto tempore quam et nam consequuntur nam at corrupti eius incidunt impedit.
524,10-10-2024,2.0,Maria Souza,101,Notebook X1,Eletrônicos,3500.0,10.0,0.18,loja_fisica,Rio de Janeiro,RJ,
525,29-10-2024,5.0,Fernando Costa,106,Headset Gamer H1,Eletrônicos,450.0,1.0,0.26,loja_fisica,Belo Horizonte,MG,
526,22-02-2025,2.0,Maria Souza,104,Camisa Polo,Vestuário,120.0,9.0,0.11,loja_fisica,Rio de Janeiro,RJ,
527,31-10-2024,2.0,Maria Souza,110,Fone Bluetooth B1,Eletrônicos,200.0,2.0,,loja_fisica,Rio de Janeiro,RJ,
528,22-11-2024,4.0,Ana Oliveira,109,Liquidificador X,Eletrodomésticos,300.0,3.0,,loja_fisica,Salvador,BA,
529,10-02-2025,,,102,Cafeteira 20L,Eletrodomésticos,600.0,5.0,0.06,ecommerce,Nogueira das Pedras,AC,
530,17-01-2025,5.0,Fernando Costa,107,Jaqueta Esportiva,Vestuário,250.0,7.0,0.15,loja_fisica,Belo Horizonte,MG,
531,05-11-2024,2.0,Maria Souza,104,Camisa Polo,Vestuário,120.0,7.0,0.05,loja_fisica,Rio de Janeiro,RJ,
532,28-08-2024,1.0,João Silva,109,Liquidificador X,Eletrodomésticos,300.0,3.0,0.08,loja_fisica,São Paulo,SP,Enim laudantium quod quidem omnis soluta ipsum nisi recusandae nemo numquam ad.
533,15-05-2025,2.0,Maria Souza,107,Jaqueta Esportiva,Vestuário,250.0,9.0,0.15,loja_fisica,Rio de Janeiro,RJ,Quidem quasi laudantium non veniam aperiam repellendus voluptatibus veritatis minima repellendus sapiente sequi facilis accusamus quidem fugit velit repellendus praesentium porro dicta cum ducimus.
534,09-05-2025,2.0,Maria Souza,109,Liquidificador X,Eletrodomésticos,300.0,7.0,0.18,loja_fisica,Rio de Janeiro,RJ,
535,01-03-2025,5.0,Fernando Costa,105,Smartphone A9,Eletrônicos,2800.0,10.0,0.2,loja_fisica,Belo Horizonte,MG,Accusamus quis dignissimos veniam quidem explicabo numquam nam maxime corrupti recusandae provident consequatur qui velit impedit eum sequi consequatur minima amet.
536,23-11-2024,3.0,Carlos Pereira,101,Notebook X1,Eletrônicos,3500.0,10.0,0.25,loja_fisica,Curitiba,PR,Porro sed enim error distinctio error nam aspernatur.
537,23-03-2025,2.0,Maria Souza,110,Fone Bluetooth B1,Eletrônicos,200.0,5.0,0.06,loja_fisica,Rio de Janeiro,RJ,Quo deleniti maiores exercitationem accusantium nihil magnam iure odit quo doloribus quidem repudiandae ad minus dignissimos veniam nulla nemo velit error et.
538,14-08-2024,2.0,Maria Souza,109,Liquidificador X,Eletrodomésticos,300.0,2.0,0.06,loja_fisica,Rio de Janeiro,RJ,
539,29-01-2025,5.0,Fernando Costa,106,Headset Gamer H1,Eletrônicos,450.0,9.0,0.19,loja_fisica,Belo Horizonte,MG,
540,26-06-2025,,,101,Notebook X1,Eletrônicos,3500.0,3.0,0.13,ecommerce,Fogaça,AM,Exercitationem reiciendis temporibus similique impedit commodi voluptas aliquid commodi.
541,11-09-2024,2.0,Maria Souza,103,Tênis Corrida,Calçados,350.0,7.0,,loja_fisica,Rio de Janeiro,RJ,
542,01-06-2025,4.0,Ana Oliveira,108,Tablet T10,Eletrônicos,1500.0,8.0,0.11,loja_fisica,Salvador,BA,
543,02-06-2025,,,105,Smartphone A9,Eletrônicos,2800.0,9.0,,ecommerce,Silveira dos Dourados,RO,
544,26-10-2024,1.0,João Silva,108,Tablet T10,Eletrônicos,1500.0,1.0,0.1,loja_fisica,São Paulo,SP,Veniam facilis facere animi neque beatae laboriosam commodi molestiae ut alias cumque.
545,21-08-2024,5.0,Fernando Costa,107,Jaqueta Esportiva,Vestuário,250.0,7.0,0.06,loja_fisica,Belo Horizonte,MG,Ex recusandae laudantium officia eligendi praesentium minima quod cum nemo corporis nostrum maiores delectus officia.
546,03-03-2025,2.0,Maria Souza,101,Notebook X1,Eletrônicos,3500.0,10.0,0.09,loja_fisica,Rio de Janeiro,RJ,Odio ab illum corporis doloremque soluta tempora assumenda vel exercitationem.
547,19-09-2024,,,106,Headset Gamer H1,Eletrônicos,450.0,2.0,0.11,ecommerce,Sá,RO,
548,16-09-2024,,,109,Liquidificador X,Eletrodomésticos,300.0,7.0,0.02,ecommerce,Castro da Serra,PB,
549,24-11-2024,,,101,Notebook X1,Eletrônicos,3500.0,9.0,,ecommerce,Pinto,MA,Atque ducimus fugiat doloremque odit dolores magni unde corrupti quis quibusdam culpa quisquam maiores.
550,21-07-2025,5.0,Fernando Costa,105,Smartphone A9,Eletrônicos,2800.0,7.0,0.02,loja_fisica,Belo Horizonte,MG,
551,12-02-2025,2.0,Maria Souza,104,Camisa Polo,Vestuário,120.0,9.0,0.13,loja_fisica,Rio de Janeiro,RJ,
552,29-01-2025,5.0,Fernando Costa,101,Notebook X1,Eletrônicos,3500.0,8.0,0.24,loja_fisica,Belo Horizonte,MG,
553,25-09-2024,5.0,Fernando Costa,107,Jaqueta Esportiva,Vestuário,250.0,7.0,0.26,loja_fisica,Belo Horizonte,MG,Quibusdam exercitationem natus unde facere consequatur sapiente quasi natus exercitationem vel vero fugit.
554,19-09-2024,5.0,Fernando Costa,103,Tênis Corrida,Calçados,350.0,1.0,0.24,loja_fisica,Belo Horizonte,MG,At earum explicabo quisquam voluptas repellendus nobis nihil voluptate.
555,18-01-2025,,Fernando Costa,101,Notebook X1,Eletrônicos,3500.0,6.0,0.15,loja_fisica,Belo Horizonte,MG,
556,02-08-2024,,,107,Jaqueta Esportiva,Vestuário,250.0,10.0,0.11,ecommerce,da Mata,PI,Unde ea magni praesentium tenetur impedit aliquid ipsum aperiam asperiores cupiditate nostrum temporibus asperiores assumenda minus similique voluptas nesciunt dicta odit.
557,29-03-2025,,,108,Tablet T10,Eletrônicos,1500.0,9.0,0.11,ecommerce,Abreu,RO,Alias eum id minima consequuntur qui necessitatibus harum.
558,30-07-2024,1.0,João Silva,105,Smartphone A9,Eletrônicos,2800.0,9.0,0.27,loja_fisica,São Paulo,SP,
559,08-09-2024,4.0,Ana Oliveira,108,Tablet T10,Eletrônicos,1500.0,7.0,0.17,loja_fisica,Salvador,BA,Quisquam quae modi non possimus dolor nam repellat minima suscipit autem dolores.
560,28-03-2025,,,107,Jaqueta Esportiva,Vestuário,250.0,7.0,0.12,ecommerce,Pastor da Serra,DF,
561,17-08-2024,1.0,João Silva,102,Cafeteira 20L,Eletrodomésticos,600.0,7.0,0.1,loja_fisica,São Paulo,SP,
562,02-06-2025,,,107,Jaqueta Esportiva,Vestuário,250.0,9.0,0.0,ecommerce,Moraes das Pedras,PR,
563,20-01-2025,3.0,Carlos Pereira,106,Headset Gamer H1,Eletrônicos,450.0,2.0,0.04,loja_fisica,Curitiba,PR,Quo ut sunt accusantium suscipit iusto dolore vel commodi iste nulla dolor accusantium quos iusto.
564,24-01-2025,2.0,Maria Souza,104,Camisa Polo,Vestuário,120.0,6.0,0.25,loja_fisica,Rio de Janeiro,RJ,
565,14-02-2025,,,110,Fone Bluetooth B1,Eletrônicos,200.0,4.0,0.03,ecommerce,Sousa,BA,Blanditiis pariatur quisquam tempore eum sapiente tenetur at id dolore ad facere voluptatibus ea aliquid.
566,06-07-2025,4.0,Ana Oliveira,105,Smartphone A9,Eletrônicos,2800.0,5.0,0.24,loja_fisica,Salvador,BA,Assumenda asperiores omnis facere animi eius doloribus incidunt aliquam.
567,26-01-2025,1.0,João Silva,106,Headset Gamer H1,Eletrônicos,450.0,7.0,0.05,loja_fisica,São Paulo,SP,
568,10-07-2025,4.0,Ana Oliveira,105,Smartphone A9,Eletrônicos,2800.0,8.0,0.19,loja_fisica,Salvador,BA,
569,09-10-2024,4.0,Ana Oliveira,110,Fone Bluetooth B1,Eletrônicos,200.0,2.0,0.12,loja_fisica,Salvador,BA,Voluptatibus voluptatibus modi nesciunt inventore excepturi reiciendis totam molestiae saepe saepe enim ipsam omnis cumque dolorum vitae beatae.
570,06-05-2025,3.0,Carlos Pereira,108,Tablet T10,Eletrônicos,1500.0,4.0,0.06,loja_fisica,Curitiba,PR,
571,22-05-2025,,,105,Smartphone A9,Eletrônicos,2800.0,2.0,0.05,ecommerce,Sousa das Pedras,PE,
572,17-07-2025,,,109,Liquidificador X,Eletrodomésticos,300.0,2.0,0.05,ecommerce,Porto do Oeste,SC,
573,20-11-2024,3.0,Carlos Pereira,106,Headset Gamer H1,Eletrônicos,450.0,9.0,0.17,loja_fisica,Curitiba,PR,Quos totam voluptate minima asperiores fugiat quos consectetur occaecati.
574,05-09-2024,,,110,Fone Bluetooth B1,Eletrônicos,200.0,5.0,0.06,ecommerce,,,Ut nemo at deleniti quae voluptatem atque doloremque animi quam repellendus quibusdam iusto.
575,08-01-2025,1.0,João Silva,102,Cafeteira 20L,Eletrodomésticos,600.0,5.0,0.0,loja_fisica,São Paulo,SP,Blanditiis libero reiciendis consectetur vitae iusto mollitia perspiciatis sint ab quo sit eveniet reprehenderit omnis temporibus voluptatibus.
576,28-06-2025,3.0,Carlos Pereira,104,Camisa Polo,Vestuário,120.0,3.0,0.23,loja_fisica,Curitiba,PR,Architecto dolorem magnam earum nisi similique molestiae optio distinctio assumenda fugit iure earum.
577,26-07-2025,2.0,Maria Souza,106,Headset Gamer H1,Eletrônicos,450.0,6.0,0.05,loja_fisica,Rio de Janeiro,RJ,Earum distinctio temporibus voluptate iusto reprehenderit quis debitis veritatis suscipit quasi nihil voluptate iure excepturi blanditiis nobis hic molestias.
578,07-02-2025,,,105,Smartphone A9,Eletrônicos,2800.0,5.0,0.1,ecommerce,da Cruz da Prata,PI,
579,30-11-2024,1.0,João Silva,106,Headset Gamer H1,Eletrônicos,450.0,6.0,0.3,loja_fisica,São Paulo,SP,
580,25-01-2025,,,110,Fone Bluetooth B1,Eletrônicos,200.0,9.0,0.06,ecommerce,Macedo da Serra,GO,
581,06-05-2025,,,107,Jaqueta Esportiva,Vestuário,250.0,1.0,,ecommerce,Aparecida da Serra,RO,Soluta quae eos recusandae tempora cupiditate sed atque cum harum illo saepe eligendi quos eaque culpa.
582,12-05-2025,3.0,Carlos Pereira,107,Jaqueta Esportiva,Vestuário,250.0,3.0,0.21,loja_fisica,Curitiba,PR,
583,13-05-2025,,,103,Tênis Corrida,Calçados,350.0,2.0,0.11,ecommerce,Costa de Silva,PE,
584,28-06-2025,5.0,Fernando Costa,109,Liquidificador X,Eletrodomésticos,300.0,2.0,0.23,loja_fisica,Belo Horizonte,MG,Assumenda ea quae perspiciatis officiis optio illum eligendi quis maxime atque molestiae laborum ab occaecati.
585,16-10-2024,1.0,João Silva,101,Notebook X1,Eletrônicos,3500.0,8.0,0.11,loja_fisica,São Paulo,SP,
586,09-07-2025,4.0,Ana Oliveira,105,Smartphone A9,Eletrônicos,2800.0,8.0,0.23,loja_fisica,Salvador,BA,Et sit error sit reprehenderit officiis sunt repellendus mollitia sunt deserunt sint deleniti expedita voluptatum sit ratione sequi perspiciatis similique.
587,26-01-2025,2.0,Maria Souza,110,Fone Bluetooth B1,Eletrônicos,200.0,4.0,,loja_fisica,Rio de Janeiro,RJ,
588,19-01-2025,,,109,Liquidificador X,Eletrodomésticos,300.0,5.0,,ecommerce,Azevedo de Moreira,MG,
589,30-08-2024,,,110,Fone Bluetooth B1,Eletrônicos,,9.0,0.15,ecommerce,Câmara de da Cunha,MG,
590,10-03-2025,1.0,João Silva,105,Smartphone A9,Eletrônicos,2800.0,3.0,0.26,loja_fisica,São Paulo,SP,
591,05-05-2025,2.0,Maria Souza,105,Smartphone A9,Eletrônicos,2800.0,1.0,0.01,loja_fisica,Rio de Janeiro,RJ,Cumque voluptas ducimus voluptas occaecati sunt consequatur voluptatem odio commodi quas laborum dignissimos fuga.
592,04-12-2024,5.0,Fernando Costa,106,Headset Gamer H1,Eletrônicos,450.0,2.0,0.15,loja_fisica,Belo Horizonte,MG,Inventore a corrupti error quia dolor nihil sapiente velit doloribus laborum reprehenderit quod.
593,15-04-2025,1.0,João Silva,103,Tênis Corrida,Calçados,350.0,7.0,0.22,loja_fisica,São Paulo,SP,Nesciunt ea incidunt quaerat maxime placeat facilis eos totam veniam corrupti nisi sint quam dolorem autem quo.
594,03-01-2025,,,107,Jaqueta Esportiva,Vestuário,250.0,6.0,0.05,ecommerce,Câmara,RJ,
595,30-05-2025,,,103,Tênis Corrida,Calçados,350.0,8.0,0.1,ecommerce,da Luz da Mata,PB,
596,18-12-2024,5.0,Fernando Costa,106,Headset Gamer H1,Eletrônicos,450.0,8.0,0.16,loja_fisica,Belo Horizonte,MG,Consectetur tempore inventore vel eaque illo reprehenderit quam aliquam voluptatem maxime quibusdam facere pariatur numquam ratione voluptas quasi unde tenetur aspernatur suscipit deserunt.
597,14-01-2025,5.0,Fernando Costa,102,Cafeteira 20L,Eletrodomésticos,600.0,9.0,0.26,loja_fisica,Belo Horizonte,MG,Vitae quas exercitationem quae cupiditate sunt dolorum fuga laudantium neque dolor quo nostrum deleniti consectetur consectetur rem nulla maiores.
598,19-03-2025,,,110,Fone Bluetooth B1,Eletrônicos,200.0,9.0,0.03,ecommerce,Novais,GO,Ad rem adipisci ab inventore at a quam nam iure et praesentium expedita deserunt natus exercitationem impedit.
599,23-07-2025,,,103,Tênis Corrida,Calçados,350.0,3.0,0.12,ecommerce,Costa,AM,Magni numquam minima velit necessitatibus dolorem nisi facere eius natus dignissimos illo culpa voluptatibus repudiandae laudantium officia.
600,27-12-2024,,,102,Cafeteira 20L,Eletrodomésticos,600.0,2.0,0.06,ecommerce,Rezende,SE,
601,16-09-2024,5.0,Fernando Costa,108,Tablet T10,Eletrônicos,1500.0,5.0,0.04,loja_fisica,Belo Horizonte,MG,
602,04-05-2025,3.0,Carlos Pereira,101,Notebook X1,Eletrônicos,3500.0,3.0,0.26,loja_fisica,Curitiba,PR,
603,11-02-2025,,,106,Headset Gamer H1,Eletrônicos,450.0,3.0,0.04,ecommerce,Siqueira,MT,
604,03-04-2025,5.0,Fernando Costa,104,Camisa Polo,Vestuário,120.0,10.0,0.21,loja_fisica,Belo Horizonte,MG,
605,01-12-2024,3.0,Carlos Pereira,106,Headset Gamer H1,Eletrônicos,450.0,3.0,0.01,loja_fisica,Curitiba,PR,
606,26-01-2025,3.0,Carlos Pereira,102,Cafeteira 20L,Eletrodomésticos,600.0,9.0,,loja_fisica,Curitiba,PR,Asperiores molestiae deleniti delectus totam ex sed aut nisi nam.
607,25-09-2024,,,109,Liquidificador X,Eletrodomésticos,300.0,4.0,0.12,ecommerce,da Mota,CE,
608,28-09-2024,2.0,Maria Souza,105,Smartphone A9,Eletrônicos,2800.0,6.0,,loja_fisica,Rio de Janeiro,RJ,Cum quisquam cupiditate voluptate dolorum eveniet animi fugiat qui magni adipisci expedita saepe cupiditate repudiandae dolor.
609,07-04-2025,1.0,João Silva,101,Notebook X1,Eletrônicos,3500.0,1.0,0.02,loja_fisica,São Paulo,SP,Non perferendis praesentium perspiciatis exercitationem perferendis impedit eveniet suscipit officiis iusto tempore recusandae maxime atque deleniti ut enim assumenda.
610,13-02-2025,,,108,Tablet T10,Eletrônicos,1500.0,6.0,0.07,ecommerce,Duarte,SE,
611,30-07-2024,1.0,João Silva,110,Fone Bluetooth B1,Eletrônicos,200.0,2.0,0.15,loja_fisica,São Paulo,SP,
612,19-11-2024,,,109,Liquidificador X,Eletrodomésticos,300.0,5.0,0.14,ecommerce,Aparecida do Sul,MG,
613,29-08-2024,,,104,Camisa Polo,Vestuário,120.0,2.0,0.02,ecommerce,da Conceição de Goiás,RS,
614,14-03-2025,5.0,Fernando Costa,110,Fone Bluetooth B1,Eletrônicos,200.0,9.0,0.11,loja_fisica,Belo Horizonte,MG,
615,15-09-2024,1.0,João Silva,104,Camisa Polo,Vestuário,120.0,5.0,0.3,loja_fisica,São Paulo,SP,
616,31-12-2024,4.0,Ana Oliveira,108,Tablet T10,Eletrônicos,1500.0,5.0,0.0,loja_fisica,Salvador,BA,Vitae eaque deserunt molestiae quaerat adipisci nisi adipisci magnam maiores placeat nisi amet voluptas voluptatibus ea laudantium ipsum nostrum libero debitis et.
617,16-12-2024,3.0,Carlos Pereira,108,Tablet T10,Eletrônicos,1500.0,1.0,0.1,loja_fisica,Curitiba,PR,Cum aspernatur velit accusamus quidem nostrum reprehenderit quod tenetur possimus architecto doloremque occaecati voluptatem itaque impedit aspernatur maiores excepturi labore cum reiciendis nesciunt in eaque dolore fugiat eveniet.
618,25-12-2024,,,102,Cafeteira 20L,Eletrodomésticos,600.0,5.0,0.04,ecommerce,Rocha de Vargas,RR,Itaque sequi sapiente illo expedita molestiae exercitationem earum quaerat unde suscipit in nostrum quo.
619,01-03-2025,4.0,Ana Oliveira,105,Smartphone A9,Eletrônicos,2800.0,8.0,0.29,loja_fisica,Salvador,BA,
620,07-09-2024,5.0,Fernando Costa,110,Fone Bluetooth B1,Eletrônicos,200.0,10.0,0.02,loja_fisica,Belo Horizonte,MG,
621,17-03-2025,4.0,Ana Oliveira,107,Jaqueta Esportiva,Vestuário,250.0,1.0,0.28,loja_fisica,Salvador,BA,
622,10-05-2025,3.0,Carlos Pereira,101,Notebook X1,Eletrônicos,3500.0,8.0,0.04,loja_fisica,Curitiba,PR,Iusto pariatur fuga tenetur quasi sit hic ducimus perferendis aliquid sed quos deserunt atque at quo itaque saepe placeat quasi magni odit omnis architecto qui.
623,17-06-2025,5.0,Fernando Costa,106,Headset Gamer H1,Eletrônicos,450.0,10.0,0.13,loja_fisica,Belo Horizonte,MG,
624,10-12-2024,,,109,Liquidificador X,Eletrodomésticos,300.0,9.0,0.15,ecommerce,Leão de Sousa,AP,
625,01-03-2025,3.0,Carlos Pereira,107,Jaqueta Esportiva,Vestuário,250.0,7.0,0.18,loja_fisica,Curitiba,PR,Facilis quod dolores molestias suscipit laborum consequuntur aliquid sed amet dignissimos possimus iure minus maxime temporibus ipsum a quos.
626,13-06-2025,,,103,Tênis Corrida,Calçados,350.0,5.0,0.02,ecommerce,Azevedo de Goiás,SP,
627,18-03-2025,,,104,Camisa Polo,Vestuário,120.0,5.0,0.11,ecommerce,Pimenta,MT,Dolores dicta labore soluta provident doloribus modi quisquam accusantium alias commodi quam.
628,06-04-2025,2.0,Maria Souza,106,Headset Gamer H1,Eletrônicos,,1.0,0.11,loja_fisica,Rio de Janeiro,RJ,
629,25-04-2025,5.0,,105,Smartphone A9,Eletrônicos,2800.0,2.0,,loja_fisica,Belo Horizonte,MG,
630,06-12-2024,4.0,Ana Oliveira,101,Notebook X1,Eletrônicos,3500.0,10.0,0.01,loja_fisica,Salvador,BA,
631,02-04-2025,5.0,Fernando Costa,108,Tablet T10,Eletrônicos,1500.0,8.0,0.1,loja_fisica,Belo Horizonte,MG,
632,29-09-2024,1.0,João Silva,106,Headset Gamer H1,Eletrônicos,450.0,10.0,0.14,loja_fisica,São Paulo,SP,
633,03-09-2024,,,103,Tênis Corrida,Calçados,350.0,2.0,0.08,ecommerce,Dias,SC,Magnam maiores mollitia minima tenetur tempore eos aliquid non illo dolorum voluptatibus sunt quis esse reiciendis unde provident corrupti.
634,25-04-2025,3.0,Carlos Pereira,110,Fone Bluetooth B1,Eletrônicos,200.0,4.0,0.08,loja_fisica,Curitiba,PR,Mollitia rerum voluptatum dolor hic similique sit consequatur eius beatae quasi delectus amet.
635,22-12-2024,,,108,Tablet T10,Eletrônicos,1500.0,9.0,0.1,ecommerce,,,
636,01-07-2025,5.0,Fernando Costa,109,Liquidificador X,Eletrodomésticos,300.0,8.0,0.23,loja_fisica,Belo Horizonte,MG,Debitis sunt nemo deleniti ad laudantium omnis corporis minus nulla natus odit sapiente.
637,20-09-2024,,,105,Smartphone A9,Eletrônicos,2800.0,4.0,0.07,ecommerce,,,
638,24-03-2025,4.0,Ana Oliveira,102,Cafeteira 20L,Eletrodomésticos,600.0,8.0,,loja_fisica,Salvador,BA,Rem eveniet vitae architecto corporis ex quasi.
639,27-05-2025,3.0,Carlos Pereira,106,Headset Gamer H1,Eletrônicos,450.0,8.0,0.04,loja_fisica,Curitiba,PR,
640,18-10-2024,5.0,,101,Notebook X1,Eletrônicos,3500.0,4.0,0.03,loja_fisica,Belo Horizonte,MG,
641,08-11-2024,3.0,Carlos Pereira,105,Smartphone A9,Eletrônicos,2800.0,4.0,,loja_fisica,Curitiba,PR,
642,14-05-2025,5.0,Fernando Costa,101,Notebook X1,Eletrônicos,3500.0,6.0,0.14,loja_fisica,Belo Horizonte,MG,Dolor ad autem pariatur hic sint quia quo autem eligendi.
643,18-03-2025,,,104,Camisa Polo,Vestuário,120.0,6.0,,ecommerce,Pastor Paulista,PA,
644,28-09-2024,4.0,Ana Oliveira,105,Smartphone A9,Eletrônicos,2800.0,5.0,0.07,loja_fisica,Salvador,BA,Officia facere dolor fugit at cum voluptas similique libero saepe facilis ipsum modi iusto illo harum natus quas consequatur.
645,08-02-2025,,,102,Cafeteira 20L,Eletrodomésticos,600.0,2.0,0.01,ecommerce,Nogueira de Minas,TO,Accusantium ullam temporibus expedita tempore voluptatem expedita praesentium minus perferendis sit.
646,11-12-2024,,,110,Fone Bluetooth B1,Eletrônicos,200.0,9.0,0.01,ecommerce,Aragão do Amparo,RN,Ex accusantium officia sed facere ullam sunt expedita facilis nam eaque quibusdam temporibus quibusdam commodi incidunt aliquid illum quis vel commodi.
647,28-07-2024,,,109,Liquidificador X,Eletrodomésticos,300.0,3.0,0.06,ecommerce,Viana,MT,Officiis vitae reiciendis magni nostrum totam tempora nam tenetur alias quidem eos provident saepe.
648,21-06-2025,2.0,Maria Souza,109,Liquidificador X,Eletrodomésticos,300.0,1.0,,loja_fisica,Rio de Janeiro,RJ,
649,09-03-2025,,,102,Cafeteira 20L,Eletrodomésticos,600.0,3.0,0.07,ecommerce,da Conceição Alegre,BA,
650,25-06-2025,,,104,Camisa Polo,Vestuário,120.0,3.0,0.01,ecommerce,Sousa,RO,Debitis cum facere corrupti optio voluptate autem occaecati alias.
651,28-09-2024,5.0,Fernando Costa,104,Camisa Polo,Vestuário,,7.0,,loja_fisica,Belo Horizonte,MG,
652,13-07-2025,,,102,Cafeteira 20L,Eletrodomésticos,600.0,9.0,0.03,ecommerce,Costa,RR,
653,02-03-2025,2.0,Maria Souza,109,Liquidificador X,Eletrodomésticos,300.0,3.0,0.16,loja_fisica,Rio de Janeiro,RJ,Expedita eum nesciunt omnis excepturi dicta ab ea nihil natus nobis vero reiciendis cum.
654,09-11-2024,,,107,Jaqueta Esportiva,Vestuário,250.0,2.0,0.11,ecommerce,,,
655,17-02-2025,4.0,Ana Oliveira,107,Jaqueta Esportiva,Vestuário,250.0,2.0,0.09,loja_fisica,Salvador,BA,Sed non dolorem fuga maiores ad fugit aspernatur asperiores sunt minus optio.
656,21-04-2025,,,102,Cafeteira 20L,Eletrodomésticos,600.0,7.0,0.15,ecommerce,Rodrigues das Pedras,MG,
657,22-10-2024,3.0,Carlos Pereira,108,Tablet T10,Eletrônicos,1500.0,10.0,0.22,loja_fisica,Curitiba,PR,
658,01-02-2025,1.0,João Silva,103,Tênis Corrida,Calçados,350.0,4.0,0.25,loja_fisica,São Paulo,SP,
659,24-08-2024,2.0,,102,Cafeteira 20L,Eletrodomésticos,600.0,4.0,0.05,loja_fisica,Rio de Janeiro,RJ,
660,29-09-2024,5.0,Fernando Costa,101,Notebook X1,Eletrônicos,3500.0,2.0,0.09,loja_fisica,Belo Horizonte,MG,
661,09-01-2025,2.0,,107,Jaqueta Esportiva,Vestuário,250.0,9.0,0.02,loja_fisica,Rio de Janeiro,RJ,
662,13-03-2025,3.0,Carlos Pereira,105,Smartphone A9,Eletrônicos,2800.0,10.0,0.28,loja_fisica,Curitiba,PR,
663,07-09-2024,5.0,Fernando Costa,106,Headset Gamer H1,Eletrônicos,450.0,2.0,0.16,loja_fisica,Belo Horizonte,MG,
664,28-04-2025,,,105,Smartphone A9,Eletrônicos,2800.0,6.0,0.12,ecommerce,Fonseca de Goiás,SE,
665,30-03-2025,4.0,Ana Oliveira,101,Notebook X1,Eletrônicos,3500.0,8.0,,loja_fisica,Salvador,BA,
666,15-11-2024,4.0,Ana Oliveira,103,Tênis Corrida,Calçados,350.0,6.0,0.07,loja_fisica,Salvador,BA,
667,13-09-2024,,,106,Headset Gamer H1,Eletrônicos,450.0,5.0,0.13,ecommerce,Gomes,AM,
668,09-10-2024,,,104,Camisa Polo,Vestuário,120.0,3.0,0.13,ecommerce,Novais,CE,
669,23-10-2024,4.0,Ana Oliveira,104,Camisa Polo,Vestuário,120.0,10.0,0.2,loja_fisica,Salvador,BA,Repudiandae quam ut sed quibusdam aspernatur illum autem quaerat fugit vero possimus non.
670,08-04-2025,3.0,Carlos Pereira,108,Tablet T10,Eletrônicos,1500.0,5.0,0.2,loja_fisica,Curitiba,PR,Qui illum vero assumenda accusantium quis aperiam praesentium nesciunt omnis tempore.
671,23-07-2025,,,102,Cafeteira 20L,Eletrodomésticos,600.0,4.0,0.13,ecommerce,Ferreira da Mata,CE,
672,08-03-2025,,,104,Camisa Polo,Vestuário,120.0,3.0,0.03,ecommerce,Moreira do Oeste,MG,
673,10-02-2025,,,107,Jaqueta Esportiva,Vestuário,250.0,1.0,0.0,ecommerce,Vasconcelos,BA,
674,28-04-2025,5.0,Fernando Costa,109,Liquidificador X,Eletrodomésticos,300.0,7.0,0.21,loja_fisica,Belo Horizonte,MG,Molestias architecto saepe sit laboriosam officiis aut odio non adipisci laboriosam maxime quae natus eligendi aspernatur tempora dolorum corrupti odio quasi recusandae eos nesciunt.
675,14-07-2025,4.0,Ana Oliveira,110,Fone Bluetooth B1,Eletrônicos,200.0,10.0,0.06,loja_fisica,Salvador,BA,
676,15-02-2025,5.0,Fernando Costa,109,Liquidificador X,Eletrodomésticos,300.0,3.0,0.17,loja_fisica,Belo Horizonte,MG,
677,11-10-2024,,,109,Liquidificador X,Eletrodomésticos,300.0,3.0,0.06,ecommerce,Leão de Machado,RR,Aliquam labore impedit sint in aliquam explicabo temporibus ullam repellendus id placeat laboriosam.
678,16-11-2024,3.0,Carlos Pereira,110,Fone Bluetooth B1,Eletrônicos,200.0,2.0,,loja_fisica,Curitiba,PR,
679,06-01-2025,,Ana Oliveira,108,Tablet T10,Eletrônicos,1500.0,8.0,0.23,loja_fisica,Salvador,BA,
